Data,Coin,Timeframe,Punteggio Long,Punteggio Short,Scenario,Entry,Stop,Target,Score,Entry TF,TP raggiunto,SL colpito,Dettagli
2025-07-03 11:03,ETHUSDT,1d,0,0,long,2597.04,2545.1,2700.92,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.31, ""direzione"": null}"
2025-07-03 11:49,solusdt,1d,0,0,short,154.44,157.53,148.26,0,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 3.18, ""direzione"": ""long""}"
2025-07-03 12:50,ETHUSDT,1d,0,0,short,2575.14,2626.64,2472.13,0,1d,0,0,"{""scenario"": ""short"", ""punteggio_totale"": 3.44, ""direzione"": ""long""}"
2025-07-03 13:10,ETHUSDT,1d,0,0,long,2591.26,2539.43,2694.91,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.07, ""direzione"": ""long""}"
2025-07-03 13:12,ETHUSDT,1d,0,0,long,2591.98,2540.14,2695.66,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.07, ""direzione"": ""long""}"
2025-07-03 13:18,ETHUSDT,1d,0,0,long,2588.44,2536.67,2691.98,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.07, ""direzione"": ""long""}"
2025-07-03 13:18,ETHUSDT,1d,0,0,long,2589.02,2537.24,2692.58,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.07, ""direzione"": ""long""}"
2025-07-03 13:23,ETHUSDT,1d,0,0,long,2591.83,2539.99,2695.5,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.07, ""direzione"": ""long""}"
2025-07-03 13:24,ETHUSDT,1d,0,0,long,2589.74,2537.95,2693.33,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.07, ""direzione"": ""long""}"
2025-07-03 13:28,ETHUSDT,1d,0,0,long,2591.41,2539.58,2695.07,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.13, ""direzione"": ""long""}"
2025-07-03 13:32,ETHUSDT,1d,0,0,long,2602.72,2550.67,2706.83,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.32, ""direzione"": ""long""}"
